T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605759533,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000614782,1.80417e-21,1.48433e-25,1.29551e-27,0.25,0.25,0.25,0.25,0.25,0.25,1.69159e+22,2.05638e+25,2.25241e+23,7.63234e+20,5.74744e+18,8.45374e+18,2.01413e+26,1.5167e+24,3.49133e+18
1605759533,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000614174,4.41424e-22,3.04358e-25,4.97405e-27,0.25,0.25,0.25,0.25,0.25,0.25,5.05389e+24,1.17519e+23,9.52146e+21,3.14355e+18,1.88125e+20,3.16911e+20,8.17966e+23,4.95056e+25,8.82583e+18
1605759534,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000614165,2.26128e-22,2.43102e-25,2.82181e-27,0.25,0.25,0.25,0.25,0.25,0.25,9.04446e+24,1.65033e+23,7.93179e+21,3.92722e+18,3.36671e+20,5.67145e+20,1.01518e+24,8.85923e+25,1.43258e+19
1605759535,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000613678,8.56566e-22,1.62225e-25,4.18813e-27,0.25,0.25,0.25,0.25,0.25,0.25,5.86214e+24,1.96667e+23,1.03727e+22,5.85614e+18,2.18725e+20,3.67321e+20,1.53276e+24,5.7427e+25,1.07688e+19
1605759536,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609947,7.19558e-23,2.4544e-24,3.05614e-27,0.25,0.25,0.25,0.25,0.25,0.25,4.90052e+22,8.34153e+24,2.15334e+22,3.16674e+20,3.69927e+17,2.73663e+18,8.17004e+25,9.5739e+22,7.78892e+18
1605759536,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609312,1.7466e-22,7.76877e-24,3.98399e-27,0.25,0.25,0.25,0.25,0.25,0.25,4.13682e+22,6.29724e+24,2.29084e+22,2.39487e+20,1.30874e+17,1.74482e+18,6.16783e+25,3.36109e+22,1.03426e+19
1605759537,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000607642,2.05201e-21,3.22634e-25,1.30204e-27,0.25,0.25,0.25,0.25,0.25,0.25,5.48749e+22,1.87138e+25,1.57122e+23,7.17139e+20,3.08987e+18,1.02972e+19,1.83292e+26,7.89751e+23,3.36836e+19
1605759538,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609406,1.45238e-22,1.6294e-24,2.49023e-27,0.25,0.25,0.25,0.25,0.25,0.25,5.95683e+22,1.03333e+25,3.90547e+22,3.93061e+20,5.65452e+17,3.40416e+18,1.01209e+26,1.45746e+23,1.9513e+19
1605759538,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000608744,8.8717e-23,1.63184e-24,1.71745e-27,0.25,0.25,0.25,0.25,0.25,0.25,9.76848e+22,1.56059e+25,8.6386e+22,5.95357e+20,6.1113e+17,1.19679e+18,1.52853e+26,1.56956e+23,2.3817e+19
1605759539,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609541,2.20189e-22,9.40237e-26,6.12103e-28,0.25,0.25,0.25,0.25,0.25,0.25,4.58383e+25,6.06586e+23,1.7026e+23,1.01914e+19,1.74218e+21,2.85283e+21,2.64458e+24,4.48985e+26,9.23955e+19
1605759540,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000608794,8.67627e-22,6.30818e-26,9.74163e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.57506e+24,4.25113e+23,3.92209e+21,1.54981e+19,9.83022e+19,1.60022e+20,3.97638e+24,2.5251e+25,5.6222e+18
1605759540,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.00060947,1.84595e-22,2.7581e-25,2.44932e-27,0.25,0.25,0.25,0.25,0.25,0.25,1.02129e+25,1.69907e+23,6.15702e+22,3.63418e+18,3.88301e+20,6.35493e+20,9.14821e+23,1.00039e+26,2.20758e+19
1605759541,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000606941,1.18068e-21,1.71043e-25,2.82194e-26,0.25,0.25,0.25,0.25,0.25,0.25,9.15911e+23,1.55103e+23,6.14046e+21,5.68122e+18,3.52484e+19,5.67108e+19,1.45109e+24,8.98209e+24,1.58389e+18
