T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605770339,11.7086,11.7086,11.6658,11.6658,1,1,1,1,1,1,1,0.000163263,2.63837e-20,1.27552e-21,7.84051e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.20339e+22,1.5245e+22,1.72952e+22,1.86483e+18,9.70498e+16,1.46106e+17,3.03369e+23,7.89035e+17,4.76444e+17
1605770340,11.7091,11.7091,11.6664,11.6664,1,1,1,1,1,1,1,0.00069164,3.85298e-18,6.48486e-24,3.64412e-26,0.25,0.25,0.25,0.25,0.25,0.25,3.7927e+22,5.66767e+23,9.56395e+22,2.65467e+19,4.33984e+18,5.84982e+18,6.70634e+24,4.77543e+20,3.08649e+20
1605770341,11.7097,11.7097,11.6669,11.6669,1,1,1,1,1,1,1,0.000850419,2.78266e-17,4.73434e-24,5.09522e-26,0.25,0.25,0.25,0.25,0.25,0.25,2.20743e+23,3.02961e+23,7.90129e+22,2.4254e+18,1.03884e+19,1.37072e+19,4.45716e+24,1.09535e+21,7.08553e+20
1605770342,11.7102,11.7102,11.6674,11.6674,1,1,1,1,1,1,1,0.000798012,4.02801e-17,5.53583e-24,7.44143e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.6743e+24,9.96436e+23,5.99e+23,7.42792e+19,9.69979e+19,1.52e+20,3.40224e+25,9.06375e+20,5.82876e+20
1605770343,11.7104,11.7104,11.6676,11.6676,1,1,1,1,1,1,1,0.000757689,4.3716e-17,3.6731e-24,9.01878e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.37677e+21,6.03218e+22,3.66759e+22,1.37344e+17,3.70654e+18,2.67649e+18,4.21873e+22,3.11051e+21,2.01292e+21
1605770343,11.7104,11.7104,11.6676,11.6676,1,1,1,1,1,1,1,0.00073034,6.9514e-17,1.57571e-24,6.04787e-26,0.25,0.25,0.25,0.25,0.25,0.25,3.91506e+22,1.55714e+23,5.68468e+22,2.29073e+18,5.91267e+18,7.54248e+18,6.48356e+23,5.26568e+21,3.40757e+21
1605770344,11.7102,11.7102,11.6674,11.6674,1,1,1,1,1,1,1,0.000735644,1.10603e-17,1.3443e-24,1.66094e-25,0.25,0.25,0.25,0.25,0.25,0.25,7.161e+22,1.00876e+23,3.52137e+22,1.36228e+18,5.11822e+17,5.26937e+18,1.33264e+24,1.16326e+21,7.52855e+20
1605770345,11.7098,11.7098,11.667,11.667,1,1,1,1,1,1,1,0.000817501,1.21673e-17,1.81735e-24,4.74447e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.2282e+23,2.90599e+23,2.07455e+23,4.91096e+18,3.49593e+18,6.90523e+18,4.38066e+24,2.26886e+20,1.47399e+20
1605770346,15.0426,15.0426,15.0093,15.0093,1,1,1,1,1,1,1,0.00109449,5.74554e-17,7.57852e-24,1.08841e-28,0.25,0.25,0.25,0.25,0.25,0.25,2.486e+25,1.95239e+26,1.30477e+26,8.85529e+18,1.48825e+21,1.28171e+21,3.54425e+27,4.67068e+20,7.75274e+19
1605770346,16.0514,16.0514,16.0202,16.0202,1,1,1,1,1,1,1,0.000424842,3.79187e-17,1.06894e-23,2.35738e-26,0.25,0.25,0.25,0.25,0.25,0.25,9.25497e+23,4.75424e+23,5.48367e+22,7.04333e+19,5.72738e+18,4.31335e+18,1.66903e+25,4.1016e+20,5.27835e+20
1605770347,16.0517,16.0517,16.0205,16.0205,1,1,1,1,1,1,1,0.000675466,8.16725e-18,1.82749e-24,7.66252e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.59935e+23,7.76268e+22,4.80337e+22,1.0667e+19,5.38579e+18,5.32797e+18,2.92816e+24,6.79346e+19,8.73221e+19
